"","L4x4","ALFL_max_sum","AMBI_max_sum","AMCO_max_sum","AMCR_max_sum","AMGO_max_sum","AMRE_max_sum","AMRO_max_sum","AMWI_max_sum","ATSP_max_sum","BADO_max_sum","BAOR_max_sum","BARS_max_sum","BAWA_max_sum","BAWW_max_sum","BBWA_max_sum","BCCH_max_sum","BCFR_max_sum","BHCO_max_sum","BHVI_max_sum","BLBW_max_sum","BLJA_max_sum","BLPW_max_sum","BOCH_max_sum","BOOW_max_sum","BOWA_max_sum","BRBL_max_sum","BRCR_max_sum","BRSP_max_sum","BTGN_max_sum","BTNW_max_sum","BWHA_max_sum","BWWA_max_sum","CANG_max_sum","CAWA_max_sum","CCLO_max_sum","CCSP_max_sum","CEDW_max_sum","CHSP_max_sum","CMWA_max_sum","COLO_max_sum","CONI_max_sum","CONW_max_sum","CORA_max_sum","COYE_max_sum","CSWA_max_sum","DEJU_max_sum","EAKI_max_sum","EAPH_max_sum","EUST_max_sum","FOSP_max_sum","FRGU_max_sum","GCKI_max_sum","GCTH_max_sum","GHOW_max_sum","GRAJ_max_sum","GRCA_max_sum","GRYE_max_sum","HASP_max_sum","HEBA_max_sum","HEDT_max_sum","HENO_max_sum","HERA_max_sum","HETH_max_sum","HETR_max_sum","HEWI_max_sum","HOFI_max_sum","HOSP_max_sum","HOWR_max_sum","LCSP_max_sum","LEFL_max_sum","LEYE_max_sum","LIAI_max_sum","LIBA_max_sum","LIDT_max_sum","LINO_max_sum","LIRA_max_sum","LISP_max_sum","LITR_max_sum","LIWI_max_sum","MAWA_max_sum","MAWR_max_sum","MEGU_max_sum","MGWA_max_sum","MOAI_max_sum","MOBA_max_sum","MODO_max_sum","MODT_max_sum","MONO_max_sum","MORA_max_sum","MOTR_max_sum","MOWA_max_sum","MOWI_max_sum","MYWA_max_sum","NAWA_max_sum","NESP_max_sum","NOBO_max_sum","NOFL_max_sum","NOGO_max_sum","NOPA_max_sum","NOWA_max_sum","NRWS_max_sum","NSWO_max_sum","OCWA_max_sum","OSFL_max_sum","OVEN_max_sum","PAWA_max_sum","PAWR_max_sum","PBGR_max_sum","PHVI_max_sum","PISI_max_sum","PIWO_max_sum","PSFL_max_sum","PUFI_max_sum","RBGR_max_sum","RBNU_max_sum","RCKI_max_sum","RESQ_max_sum","REVI_max_sum","RNGR_max_sum","RUBL_max_sum","RUGR_max_sum","RWBL_max_sum","SACR_max_sum","SAPH_max_sum","SAVS_max_sum","SCTA_max_sum","SEWR_max_sum","SORA_max_sum","SOSA_max_sum","SOSP_max_sum","SPSA_max_sum","SPTO_max_sum","SWSP_max_sum","SWTH_max_sum","TEWA_max_sum","TOSO_max_sum","TRES_max_sum","UNAM_max_sum","UNBL_max_sum","UNCV_max_sum","UNFI_max_sum","UNFL_max_sum","UNKN_max_sum","UNOW_max_sum","UNPA_max_sum","UNSH_max_sum","UNSP_max_sum","UNSW_max_sum","UNTE_max_sum","UNTH_max_sum","UNTR_max_sum","UNVI_max_sum","UNWA_max_sum","UNWO_max_sum","UNYE_max_sum","VATH_max_sum","VEER_max_sum","WAVI_max_sum","WBBE_max_sum","WBNU_max_sum","WCSP_max_sum","WETA_max_sum","WEWP_max_sum","WISN_max_sum","WIWA_max_sum","WIWR_max_sum","WOFR_max_sum","WTDE_max_sum","WTSP_max_sum","WWCR_max_sum","YBFL_max_sum","YBSA_max_sum","YEWA_max_sum","YHBL_max_sum","YRWA_max_sum"
"30","L-14-4",17,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,2,0,0,1,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,39,0,1,0,0,0,11
"31","L-15-0",7,0,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,1,3,0,2,0,3,0,19,0,0,0,0,0,3,0,0,3,0,1,0,1,0,3,0,41,2,2,0,0,0,8,0,0,0,8,0,19,8,15,17,15,1,0,0,0,0,0,0,0,4,2,5,4,4,0,1,0,0,0,0,0,1,0,0,3,3,15,9,0,0,1,10,0,0,0,0,2,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,21,0,4,2,0,0,1,0,9,0,18,0,0,0,0,7,20,4,6,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,24,5,0,0,0,0,37
"32","L-15-1",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,5,5,2,9,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,2,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,1,0,0,0,0,2,0,10,0,1,0,0,1,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,8,0,0,0,0,18
"33","L-15-2",5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,4,0,0,1,5,0,7,6,14,3,10,0,1,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,0,3,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,5,0,0,1,0,0,0,0,4,0,9,0,1,0,0,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,16
"34","L-15-3",0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,1,0,12,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,5,0,0,0,3,1,4,2,19,1,7,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,12,0,5,0,0,0,4,0,0,0,0,1,6,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,13,1,0,1,0,0,0,0,0,4,0,7,1,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,1,1,1,9,0,0,1,4,0,0,0,0,15
"35","L-15-4",4,0,0,0,0,1,9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,2,0,5,0,12,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,20,0,0,0,0,0,11,0,0,0,2,0,6,2,18,5,7,2,0,0,0,0,0,0,0,4,2,1,0,4,0,0,0,0,0,1,0,0,0,0,2,0,6,2,0,0,0,4,0,0,0,1,2,10,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,15,7,0,2,1,0,0,0,0,3,0,8,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,3,0,0,0,0,18
"36","L-16-0",10,0,0,0,0,31,26,0,0,0,0,0,0,6,1,3,0,1,2,1,0,2,2,0,0,0,1,0,1,4,0,0,0,3,0,0,0,12,0,0,0,4,0,17,0,6,0,0,0,0,0,11,0,1,1,0,0,0,0,0,3,1,4,1,2,0,0,0,0,4,0,1,7,0,18,5,24,3,5,16,2,0,2,0,1,0,0,5,2,1,23,6,0,1,0,0,0,0,0,5,0,0,5,1,27,4,0,0,0,2,0,0,13,19,1,10,0,9,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,66,25,0,0,3,0,0,0,1,3,0,13,0,1,0,0,2,8,3,10,0,0,7,0,30,0,0,1,7,2,0,2,2,0,0,91,4,1,0,15,0,38
"37","L-16-1",0,0,0,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,4,3,1,0,3,7,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,2,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,1,0,3,0,0,0,0,9,0,0,1,0,0,0,2,2,0,0,32,0,0,0,2,0,11
"38","L-16-2",4,0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,4,0,0,0,5,0,0,0,6,1,0,0,1,0,1,0,4,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,4,0,5,4,9,1,2,5,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,2,0,0,1,0,19,0,1,0,1,0,0,0,7,3,2,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,1,0,0,0,0,0,0,9,0,1,0,0,2,4,1,6,0,0,8,0,8,0,0,0,3,0,0,3,3,0,0,34,5,0,0,4,0,19
"39","L-16-3",3,0,0,0,0,24,15,0,0,0,0,0,0,5,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,1,0,5,0,1,0,0,0,3,0,3,0,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,4,0,0,3,0,11,2,13,1,8,8,0,0,0,0,0,0,0,4,3,0,14,6,0,0,0,0,0,0,0,7,0,0,4,1,5,3,0,0,1,0,0,0,7,13,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,2,2,0,0,0,0,0,0,8,0,0,0,0,3,5,3,7,1,0,2,0,19,0,0,1,6,2,0,0,0,0,0,46,0,2,1,10,0,17
"40","L-16-4",4,0,0,0,0,12,10,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,1,0,7,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,5,0,4,3,7,1,4,8,0,0,1,0,2,0,0,0,1,0,14,3,0,0,0,0,0,0,0,1,0,0,3,0,12,1,0,0,0,0,0,1,4,11,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,2,3,3,9,0,0,0,0,7,0,0,1,2,0,0,0,1,0,0,39,0,0,0,6,0,13
"41","L-17-0",4,0,0,0,0,7,11,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,11,0,2,0,10,0,0,0,0,0,3,0,11,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,1,6,0,1,1,0,1,1,5,0,0,9,0,7,4,10,0,9,13,0,0,0,0,1,0,0,0,2,0,14,8,0,0,0,0,0,0,1,2,0,0,7,1,34,3,1,0,2,1,0,0,6,5,6,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,14,0,1,7,0,0,0,0,3,0,9,0,1,0,0,2,12,2,14,0,0,7,0,20,0,0,1,6,1,0,4,3,0,0,96,5,0,0,6,0,39
"42","L-17-1",6,0,0,0,0,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,10,0,0,0,1,0,3,0,3,0,0,0,1,0,4,0,0,0,0,0,0,2,0,1,1,6,0,0,0,0,0,0,0,0,1,1,0,4,0,9,2,3,2,0,0,0,0,2,0,0,1,2,0,8,2,0,0,0,0,0,0,0,2,0,0,5,0,14,0,0,0,0,1,0,0,10,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,6,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,7,0,4,0,0,3,0,10,0,0,0,1,0,0,1,1,0,0,39,0,1,0,4,0,10
"43","L-17-2",4,0,0,0,0,12,10,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,10,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,6,1,4,1,5,1,8,3,0,0,0,0,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,5,0,0,3,0,14,0,2,0,0,1,0,0,6,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4,1,6,0,0,3,0,16,0,0,0,2,1,0,2,1,0,0,37,0,1,0,7,0,11
"44","L-17-3",3,0,0,0,0,6,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,3,0,1,6,0,1,0,15,1,3,0,0,0,1,0,2,0,0,0,1,0,10,7,0,0,0,0,0,0,0,4,0,0,3,0,10,0,1,0,0,1,0,0,4,1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,3,0,2,1,0,0,1,0,1,0,9,0,0,0,0,1,4,1,5,0,0,1,0,16,0,0,0,1,0,1,0,0,0,0,32,1,3,0,7,0,10
"45","L-17-4",3,0,0,0,0,12,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,4,0,0,3,0,3,1,5,0,8,4,0,0,0,0,2,0,0,0,3,0,14,5,0,0,0,0,0,0,0,1,0,0,4,0,7,0,0,0,0,0,0,0,2,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,2,2,1,2,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,46,0,0,1,5,0,10
"46","L-18-0",14,0,0,0,0,2,15,0,0,0,0,0,0,10,4,1,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,1,11,0,0,0,0,0,8,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,13,2,3,0,0,0,0,4,0,2,13,0,1,5,20,14,19,15,0,0,0,0,5,0,0,0,2,6,7,17,0,0,0,0,0,0,0,2,0,0,2,0,28,1,0,0,2,6,0,0,5,5,1,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,50,0,1,4,0,0,0,0,7,0,10,0,0,0,0,5,4,6,7,0,0,0,0,5,0,0,0,5,0,0,0,17,0,0,73,3,1,0,4,0,10
"47","L-18-1",2,0,0,0,0,3,4,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,6,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,8,0,9,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,1,0,0,0,6,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,2,5,0,0,0,0,3,0,0,0,2,0,0,0,8,0,0,28,1,1,0,0,0,15
"48","L-18-2",4,0,0,0,0,2,3,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,6,1,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,1,8,1,9,0,0,0,0,0,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,1,0,0,3,6,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,24,0,0,0,0,0,0,0,2,0,8,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,28,2,0,1,0,0,4
"49","L-18-3",4,0,0,0,0,1,6,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,3,0,0,7,0,0,3,8,3,13,2,0,0,0,0,2,0,0,0,2,1,7,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,1,2,0,0,1,3,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,0,0,0,0,1,0,7,0,0,0,0,2,2,4,1,0,0,0,0,1,0,0,0,1,1,0,0,7,0,0,43,1,0,0,1,0,7
"50","L-18-4",5,0,0,0,0,2,6,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,1,5,0,1,0,11,3,14,4,0,0,0,1,6,0,0,0,1,0,8,8,0,0,0,0,0,0,0,1,0,0,1,0,17,1,0,0,1,2,0,0,1,6,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,19,21,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,6,1,3,0,0,0,0,2,0,0,0,1,0,0,1,8,0,0,34,3,0,0,0,0,6
"51","L-19-0",5,0,0,0,0,1,6,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,4
"52","L-19-1",2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,4,1,4,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,6,0,1,0,0,0,7
"53","L-19-2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,5
"54","L-19-3",5,0,0,0,0,0,5,0,0,1,0,0,0,4,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,0,1,0,0,4,7,1,4,5,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,1,1,0,0,1,8,8,3,0,11,0,0,0,2,0,0,0,0,0,2,0,1,0,0,6,14,19,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,20,0,0,0,0,0,6
"55","L-19-4",1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,11,0,0,0,0,0,3
"56","L-2-0",33,0,0,0,0,5,12,0,0,0,0,0,0,10,4,2,0,0,1,0,1,1,4,2,0,0,1,0,0,0,0,0,0,1,0,7,1,30,7,2,0,17,0,29,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,10,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,27,5,0,0,3,3,0,0,0,5,0,18,0,32,0,0,0,10,0,0,1,0,0,4,0,1,0,0,22,35,52,0,0,0,0,0,0,0,2,0,20,0,2,0,0,8,22,12,8,0,1,0,0,2,0,0,0,4,0,1,1,9,0,0,53,3,1,0,2,0,23
"57","L-2-1",15,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,15,1,0,0,4,0,8,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,1,0,2,1,0,0,0,0,0,16,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,1,0,0,0,0,1,0,4,0,13,0,0,0,3,0,0,0,0,0,2,0,2,0,0,4,9,19,0,0,0,0,0,0,0,3,0,10,0,0,0,0,5,11,10,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,19,5,1,0,1,0,12
"58","L-2-2",16,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,7,1,0,0,0,1,9,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,8,0,13,0,0,0,2,0,0,3,0,0,0,0,1,0,0,2,12,23,0,0,0,0,0,0,1,4,0,7,0,0,0,0,1,8,8,3,0,0,0,0,1,0,0,0,3,0,0,1,4,0,0,25,1,0,0,0,0,8
"59","L-2-3",20,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,13,0,0,1,4,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,4,0,0,3,0,1,1,0,8,0,0,10,4,10,0,0,0,0,0,0,1,7,1,10,1,0,0,0,0,11,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,6
"60","L-2-4",11,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,14,2,0,0,3,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,5,0,0,0,0,0,0,14,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,5,0,18,0,0,0,3,0,0,2,0,0,3,0,8,0,0,9,10,18,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,3,0,0,3,0,5
"61","L-3-0",23,0,0,1,0,5,10,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,7,7,20,4,0,0,11,1,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,7,7,0,0,0,0,0,0,19,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,1,1,32,3,0,1,2,0,0,0,0,6,1,12,0,24,0,1,0,9,0,0,0,0,3,1,0,0,0,0,17,25,24,0,0,0,0,0,0,0,4,0,16,0,1,0,0,7,19,14,11,0,0,0,0,1,0,0,0,5,2,0,0,6,0,0,67,14,0,0,0,0,24
"62","L-3-1",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,3,0,0,0,0,4
"63","L-3-2",0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,2,0,0,1,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,2,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,15,6,1,0,0,0,8
